cusip,date,price
91282CBT7,2025-11-27,99.00390999999999
91282CBT7,2025-11-28,99.0332
91282CBT7,2025-12-01,99.04101499999999
91282CLM1,2025-09-02,98.710935
91282CLM1,2025-09-03,98.898435
91282CLM1,2025-09-04,99.19922
91282CLM1,2025-09-05,99.578125
91282CLM1,2025-09-08,99.69140999999999
91282CLM1,2025-09-09,99.41797
91282CLM1,2025-09-10,99.56640999999999
91282CLM1,2025-09-11,99.61328
91282CLM1,2025-09-12,99.382815
91282CLM1,2025-09-15,99.51953
91282CLM1,2025-09-16,99.621095
91282CLM1,2025-09-17,99.25390999999999
91282CLM1,2025-09-18,99.19922
91282CLM1,2025-09-19,99.101565
91282CLM1,2025-09-22,98.984375
91282CLM1,2025-09-23,99.183595
91282CLM1,2025-09-24,98.92578
91282CLM1,2025-09-25,98.726565
91282CLM1,2025-09-26,98.687505
91282CLM1,2025-09-29,98.86328
91282CLM1,2025-09-30,98.83203
91282CLM1,2025-10-01,99.16797
91282CLM1,2025-10-02,99.20703
91282CLM1,2025-10-03,98.97265999999999
91282CLM1,2025-10-06,98.843755
91282CLM1,2025-10-07,99.01953
91282CLM1,2025-10-08,98.984375
91282CLM1,2025-10-09,98.87890999999999
91282CLM1,2025-10-10,99.45703
91282CLM1,2025-10-13,99.45703
91282CLM1,2025-10-14,99.539065
91282CLM1,2025-10-15,99.500005
91282CLM1,2025-10-16,99.851565
91282CLM1,2025-10-17,99.61328
91282CLM1,2025-10-20,99.73828
91282CLM1,2025-10-21,99.808595
91282CLM1,2025-10-22,99.859375
91282CLM1,2025-10-23,99.57422
91282CLM1,2025-10-24,99.578125
91282CLM1,2025-10-27,99.621095
91282CLM1,2025-10-28,99.625
91282CLM1,2025-10-29,99.078125
91282CLM1,2025-10-30,99.01953
91282CLM1,2025-10-31,99.17578
91282CLM1,2025-11-03,99.01953
91282CLM1,2025-11-04,99.164065
91282CLM1,2025-11-05,98.796875
91282CLM1,2025-11-06,99.22265999999999
91282CLM1,2025-11-07,99.20703
91282CLM1,2025-11-10,99.058595
91282CLM1,2025-11-11,99.058595
91282CLM1,2025-11-12,99.29297
91282CLM1,2025-11-13,99.08594
91282CLM1,2025-11-14,98.95703
91282CLM1,2025-11-17,99
91282CLM1,2025-11-18,99.203125
91282CLM1,2025-11-19,99.07422
91282CLM1,2025-11-20,99.39453
91282CLM1,2025-11-21,99.515625
91282CLM1,2025-11-24,99.6875
91282CLM1,2025-11-25,99.85547
91282CLM1,2025-11-26,99.839845
91282CLM1,2025-11-27,99.839845
91282CLM1,2025-11-28,99.703125
91282CLM1,2025-12-01,99.328125
912810EW4,2025-09-02,100.8672
912810EW4,2025-09-03,100.8672
912810EW4,2025-09-04,100.8867
912810EW4,2025-09-05,100.8887
912810EW4,2025-09-08,100.89255
912810EW4,2025-09-09,100.88085
912810EW4,2025-09-10,100.87695
912810EW4,2025-09-11,100.88865
912810EW4,2025-09-12,100.87695
912810EW4,2025-09-15,100.87105
912810EW4,2025-09-16,100.8711
912810EW4,2025-09-17,100.8652
912810EW4,2025-09-18,100.8574
912810EW4,2025-09-19,100.8457
912810EW4,2025-09-22,100.83985
912810EW4,2025-09-23,100.82225
912810EW4,2025-09-24,100.81055
912810EW4,2025-09-25,100.80075
912810EW4,2025-09-26,100.78905
912810EW4,2025-09-29,100.77345
912810EW4,2025-09-30,100.78125
912810EW4,2025-10-01,100.791
912810EW4,2025-10-02,100.7832
912810EW4,2025-10-03,100.7637
912810EW4,2025-10-06,100.7422
912810EW4,2025-10-07,100.75975
912810EW4,2025-10-08,100.74415
912810EW4,2025-10-09,100.73245
912810EW4,2025-10-10,100.7324
912810EW4,2025-10-13,100.7324
912810EW4,2025-10-14,100.7207
912810EW4,2025-10-15,100.7207
912810EW4,2025-10-16,100.70895
912810EW4,2025-10-17,100.69725
912810EW4,2025-10-20,100.6719
912810EW4,2025-10-21,100.69335
912810EW4,2025-10-22,100.67965
912810EW4,2025-10-23,100.6758
912810EW4,2025-10-24,100.6504
912810EW4,2025-10-27,100.64845
912810EW4,2025-10-28,100.6582
912810EW4,2025-10-29,100.61715
912810EW4,2025-10-30,100.62305
912810EW4,2025-10-31,100.61135
912810EW4,2025-11-03,100.58985
912810EW4,2025-11-04,100.59765
912810EW4,2025-11-05,100.5918
912810EW4,2025-11-06,100.5957
912810EW4,2025-11-07,100.56835
912810EW4,2025-11-10,100.5547
912810EW4,2025-11-11,100.5547
912810EW4,2025-11-12,100.5371
912810EW4,2025-11-13,100.5488
912810EW4,2025-11-14,100.5254
912810EW4,2025-11-17,100.51755
912810EW4,2025-11-18,100.51175
912810EW4,2025-11-19,100.5039
912810EW4,2025-11-20,100.5137
912810EW4,2025-11-21,100.50195
912810EW4,2025-11-24,100.48245
912810EW4,2025-11-25,100.49805
912810EW4,2025-11-26,100.4746
912810EW4,2025-11-27,100.4746
912810EW4,2025-11-28,100.46875
912810EW4,2025-12-01,100.45505
9128286A3,2025-09-02,99.40429499999999
9128286A3,2025-09-03,99.414065
9128286A3,2025-09-04,99.44336
9128286A3,2025-09-05,99.47461
9128286A3,2025-09-08,99.47852
9128286A3,2025-09-09,99.472655
9128286A3,2025-09-10,99.492185
9128286A3,2025-09-11,99.49219
9128286A3,2025-09-12,99.507815
9128286A3,2025-09-15,99.515625
9128286A3,2025-09-16,99.535155
9128286A3,2025-09-17,99.51953499999999
9128286A3,2025-09-18,99.51953
9128286A3,2025-09-19,99.53711000000001
9128286A3,2025-09-22,99.5332
9128286A3,2025-09-23,99.53711
9128286A3,2025-09-24,99.535155
9128286A3,2025-09-25,99.53711
9128286A3,2025-09-26,99.544925
9128286A3,2025-09-29,99.55078
9128286A3,2025-09-30,99.558595
9128286A3,2025-10-01,99.572265
9128286A3,2025-10-02,99.57617
9128286A3,2025-10-03,99.597655
9128286A3,2025-10-06,99.601565
9128286A3,2025-10-07,99.60742
9128286A3,2025-10-08,99.59766
9128286A3,2025-10-09,99.60547
9128286A3,2025-10-10,99.62695500000001
9128286A3,2025-10-13,99.62695500000001
9128286A3,2025-10-14,99.62695500000001
9128286A3,2025-10-15,99.63086000000001
9128286A3,2025-10-16,99.638675
9128286A3,2025-10-17,99.648435
9128286A3,2025-10-20,99.65625
9128286A3,2025-10-21,99.6582
9128286A3,2025-10-22,99.65625
9128286A3,2025-10-23,99.66211
9128286A3,2025-10-24,99.677735
9128286A3,2025-10-27,99.6875
9128286A3,2025-10-28,99.691405
9128286A3,2025-10-29,99.68554499999999
9128286A3,2025-10-30,99.701175
9128286A3,2025-10-31,99.70313
9128286A3,2025-11-03,99.70116999999999
9128286A3,2025-11-04,99.70898500000001
9128286A3,2025-11-05,99.70898500000001
9128286A3,2025-11-06,99.71875
9128286A3,2025-11-07,99.7207
9128286A3,2025-11-10,99.72656
9128286A3,2025-11-11,99.72656
9128286A3,2025-11-12,99.732425
9128286A3,2025-11-13,99.734375
9128286A3,2025-11-14,99.744145
9128286A3,2025-11-17,99.746095
9128286A3,2025-11-18,99.75976499999999
9128286A3,2025-11-19,99.75781
9128286A3,2025-11-20,99.769535
9128286A3,2025-11-21,99.777345
9128286A3,2025-11-24,99.789065
9128286A3,2025-11-25,99.78711
9128286A3,2025-11-26,99.791015
9128286A3,2025-11-27,99.791015
9128286A3,2025-11-28,99.79297
9128286A3,2025-12-01,99.796875
91282CBB6,2025-09-02,93.367185
91282CBB6,2025-09-03,93.41797
91282CBB6,2025-09-04,93.496095
91282CBB6,2025-09-05,93.67578499999999
91282CBB6,2025-09-08,93.73828
91282CBB6,2025-09-09,93.609375
91282CBB6,2025-09-10,93.640625
91282CBB6,2025-09-11,93.648435
91282CBB6,2025-09-12,93.628905
91282CBB6,2025-09-15,93.687505
91282CBB6,2025-09-16,93.76172
91282CBB6,2025-09-17,93.65625
91282CBB6,2025-09-18,93.64453499999999
91282CBB6,2025-09-19,93.652345
91282CBB6,2025-09-22,93.59765999999999
91282CBB6,2025-09-23,93.652345
91282CBB6,2025-09-24,93.57422
91282CBB6,2025-09-25,93.47265999999999
91282CBB6,2025-09-26,93.52344
91282CBB6,2025-09-29,93.578125
91282CBB6,2025-09-30,93.61719
91282CBB6,2025-10-01,93.777345
91282CBB6,2025-10-02,93.76953
91282CBB6,2025-10-03,93.71875
91282CBB6,2025-10-06,93.69922
91282CBB6,2025-10-07,93.76172
91282CBB6,2025-10-08,93.73047
91282CBB6,2025-10-09,93.714845
91282CBB6,2025-10-10,93.933595
91282CBB6,2025-10-13,93.933595
91282CBB6,2025-10-14,93.984375
91282CBB6,2025-10-15,93.960935
91282CBB6,2025-10-16,94.121095
91282CBB6,2025-10-17,94.06640999999999
91282CBB6,2025-10-20,94.085935
91282CBB6,2025-10-21,94.093755
91282CBB6,2025-10-22,94.121095
91282CBB6,2025-10-23,94.03515999999999
91282CBB6,2025-10-24,94.06640999999999
91282CBB6,2025-10-27,94.062505
91282CBB6,2025-10-28,94.062505
91282CBB6,2025-10-29,93.85547
91282CBB6,2025-10-30,93.843755
91282CBB6,2025-10-31,93.9375
91282CBB6,2025-11-03,93.88672
91282CBB6,2025-11-04,93.953125
91282CBB6,2025-11-05,93.84765999999999
91282CBB6,2025-11-06,94.00390999999999
91282CBB6,2025-11-07,94.01172
91282CBB6,2025-11-10,93.968755
91282CBB6,2025-11-11,93.968755
91282CBB6,2025-11-12,94.01953
91282CBB6,2025-11-13,93.984375
91282CBB6,2025-11-14,93.976565
91282CBB6,2025-11-17,93.976565
91282CBB6,2025-11-18,94.062505
91282CBB6,2025-11-19,94.03515999999999
91282CBB6,2025-11-20,94.156255
91282CBB6,2025-11-21,94.23047
91282CBB6,2025-11-24,94.257815
91282CBB6,2025-11-25,94.312505
91282CBB6,2025-11-26,94.29297
91282CBB6,2025-11-27,94.29297
91282CBB6,2025-11-28,94.29297
91282CBB6,2025-12-01,94.218755
91282CLU3,2025-09-02,101.3594
91282CLU3,2025-09-03,101.5547
91282CLU3,2025-09-04,101.8555
91282CLU3,2025-09-05,102.2539
91282CLU3,2025-09-08,102.3711
91282CLU3,2025-09-09,102.10155
91282CLU3,2025-09-10,102.2422
91282CLU3,2025-09-11,102.293
91282CLU3,2025-09-12,102.04685
91282CLU3,2025-09-15,102.20315
91282CLU3,2025-09-16,102.2969
91282CLU3,2025-09-17,101.9219
91282CLU3,2025-09-18,101.8633
91282CLU3,2025-09-19,101.7617
91282CLU3,2025-09-22,101.64065
91282CLU3,2025-09-23,101.84375
91282CLU3,2025-09-24,101.57815
91282CLU3,2025-09-25,101.3672
91282CLU3,2025-09-26,101.33205
91282CLU3,2025-09-29,101.51955
91282CLU3,2025-09-30,101.46095
91282CLU3,2025-10-01,101.8242
91282CLU3,2025-10-02,101.8594
91282CLU3,2025-10-03,101.6133
91282CLU3,2025-10-06,101.4844
91282CLU3,2025-10-07,101.66405
91282CLU3,2025-10-08,101.6172
91282CLU3,2025-10-09,101.51565
91282CLU3,2025-10-10,102.10155
91282CLU3,2025-10-13,102.10155
91282CLU3,2025-10-14,102.1875
91282CLU3,2025-10-15,102.14065
91282CLU3,2025-10-16,102.5039
91282CLU3,2025-10-17,102.2617
91282CLU3,2025-10-20,102.39455
91282CLU3,2025-10-21,102.45315
91282CLU3,2025-10-22,102.5117
91282CLU3,2025-10-23,102.21095
91282CLU3,2025-10-24,102.20705
91282CLU3,2025-10-27,102.2539
91282CLU3,2025-10-28,102.2578
91282CLU3,2025-10-29,101.6953
91282CLU3,2025-10-30,101.6289
91282CLU3,2025-10-31,101.78515
91282CLU3,2025-11-03,101.625
91282CLU3,2025-11-04,101.76955
91282CLU3,2025-11-05,101.39455
91282CLU3,2025-11-06,101.83985
91282CLU3,2025-11-07,101.8203
91282CLU3,2025-11-10,101.66015
91282CLU3,2025-11-11,101.66015
91282CLU3,2025-11-12,101.89845
91282CLU3,2025-11-13,101.6914
91282CLU3,2025-11-14,101.5586
91282CLU3,2025-11-17,101.59765
91282CLU3,2025-11-18,101.8008
91282CLU3,2025-11-19,101.668
91282CLU3,2025-11-20,101.9883
91282CLU3,2025-11-21,102.1211
91282CLU3,2025-11-24,102.293
91282CLU3,2025-11-25,102.45705
91282CLU3,2025-11-26,102.4414
91282CLU3,2025-11-27,102.4414
91282CLU3,2025-11-28,102.28905
91282CLU3,2025-12-01,101.918
91282CLZ2,2025-09-02,101.3242
91282CLZ2,2025-09-03,101.51565
91282CLZ2,2025-09-04,101.82815
91282CLZ2,2025-09-05,102.22265
91282CLZ2,2025-09-08,102.34375
91282CLZ2,2025-09-09,102.0547
91282CLZ2,2025-09-10,102.21095
91282CLZ2,2025-09-11,102.2617
91282CLZ2,2025-09-12,102.01565
91282CLZ2,2025-09-15,102.1719
91282CLZ2,2025-09-16,102.26565
91282CLZ2,2025-09-17,101.89065
91282CLZ2,2025-09-18,101.82425
91282CLZ2,2025-09-19,101.71095
91282CLZ2,2025-09-22,101.59375
91282CLZ2,2025-09-23,101.8008
91282CLZ2,2025-09-24,101.53515
91282CLZ2,2025-09-25,101.32815
91282CLZ2,2025-09-26,101.27735
91282CLZ2,2025-09-29,101.46485
91282CLZ2,2025-09-30,101.4219
91282CLZ2,2025-10-01,101.78905
91282CLZ2,2025-10-02,101.82815
91282CLZ2,2025-10-03,101.58205
91282CLZ2,2025-10-06,101.4492
91282CLZ2,2025-10-07,101.6328
91282CLZ2,2025-10-08,101.58985
91282CLZ2,2025-10-09,101.4844
91282CLZ2,2025-10-10,102.08205
91282CLZ2,2025-10-13,102.08205
91282CLZ2,2025-10-14,102.16405
91282CLZ2,2025-10-15,102.1172
91282CLZ2,2025-10-16,102.47265
91282CLZ2,2025-10-17,102.2383
91282CLZ2,2025-10-20,102.3633
91282CLZ2,2025-10-21,102.4258
91282CLZ2,2025-10-22,102.4844
91282CLZ2,2025-10-23,102.1836
91282CLZ2,2025-10-24,102.1797
91282CLZ2,2025-10-27,102.2305
91282CLZ2,2025-10-28,102.2305
91282CLZ2,2025-10-29,101.66015
91282CLZ2,2025-10-30,101.58985
91282CLZ2,2025-10-31,101.7461
91282CLZ2,2025-11-03,101.58205
91282CLZ2,2025-11-04,101.7305
91282CLZ2,2025-11-05,101.3633
91282CLZ2,2025-11-06,101.8008
91282CLZ2,2025-11-07,101.78515
91282CLZ2,2025-11-10,101.6211
91282CLZ2,2025-11-11,101.6211
91282CLZ2,2025-11-12,101.8789
91282CLZ2,2025-11-13,101.6758
91282CLZ2,2025-11-14,101.53515
91282CLZ2,2025-11-17,101.5742
91282CLZ2,2025-11-18,101.793
91282CLZ2,2025-11-19,101.65235
91282CLZ2,2025-11-20,101.9805
91282CLZ2,2025-11-21,102.1133
91282CLZ2,2025-11-24,102.2969
91282CLZ2,2025-11-25,102.4531
91282CLZ2,2025-11-26,102.4414
91282CLZ2,2025-11-27,102.4414
91282CLZ2,2025-11-28,102.28515
91282CLZ2,2025-12-01,101.90235
91282CDW8,2025-09-02,94.000005
91282CDW8,2025-09-03,94.089845
91282CDW8,2025-09-04,94.20703
91282CDW8,2025-09-05,94.421875
91282CDW8,2025-09-08,94.51172
91282CDW8,2025-09-09,94.32422
91282CDW8,2025-09-10,94.36328
91282CDW8,2025-09-11,94.35547
91282CDW8,2025-09-12,94.285155
91282CDW8,2025-09-15,94.375005
91282CDW8,2025-09-16,94.460935
91282CDW8,2025-09-17,94.27344
91282CDW8,2025-09-18,94.246095
91282CDW8,2025-09-19,94.234375
91282CDW8,2025-09-22,94.152345
91282CDW8,2025-09-23,94.23828
91282CDW8,2025-09-24,94.10547
91282CDW8,2025-09-25,93.964845
91282CDW8,2025-09-26,93.984375
91282CDW8,2025-09-29,94.070315
91282CDW8,2025-09-30,94.08203
91282CDW8,2025-10-01,94.30078
91282CDW8,2025-10-02,94.29297
91282CDW8,2025-10-03,94.17578
91282CDW8,2025-10-06,94.140625
91282CDW8,2025-10-07,94.234375
91282CDW8,2025-10-08,94.20703
91282CDW8,2025-10-09,94.156255
91282CDW8,2025-10-10,94.47265999999999
91282CDW8,2025-10-13,94.47265999999999
91282CDW8,2025-10-14,94.55078
91282CDW8,2025-10-15,94.531255
91282CDW8,2025-10-16,94.750005
91282CDW8,2025-10-17,94.64453
91282CDW8,2025-10-20,94.67578
91282CDW8,2025-10-21,94.687505
91282CDW8,2025-10-22,94.73047
91282CDW8,2025-10-23,94.58203
91282CDW8,2025-10-24,94.609375
91282CDW8,2025-10-27,94.609375
91282CDW8,2025-10-28,94.601565
91282CDW8,2025-10-29,94.308595
91282CDW8,2025-10-30,94.281255
91282CDW8,2025-10-31,94.390625
91282CDW8,2025-11-03,94.289065
91282CDW8,2025-11-04,94.375005
91282CDW8,2025-11-05,94.19140999999999
91282CDW8,2025-11-06,94.437505
91282CDW8,2025-11-07,94.445315
91282CDW8,2025-11-10,94.371095
91282CDW8,2025-11-11,94.371095
91282CDW8,2025-11-12,94.476565
91282CDW8,2025-11-13,94.38672
91282CDW8,2025-11-14,94.343755
91282CDW8,2025-11-17,94.343755
91282CDW8,2025-11-18,94.484375
91282CDW8,2025-11-19,94.42578
91282CDW8,2025-11-20,94.609375
91282CDW8,2025-11-21,94.695315
91282CDW8,2025-11-24,94.757815
91282CDW8,2025-11-25,94.84765999999999
91282CDW8,2025-11-26,94.81640999999999
91282CDW8,2025-11-27,94.81640999999999
91282CDW8,2025-11-28,94.76953499999999
91282CDW8,2025-12-01,94.617185
91282CKC4,2025-09-02,102.26955
91282CKC4,2025-09-03,102.4219
91282CKC4,2025-09-04,102.6758
91282CKC4,2025-09-05,103.01175
91282CKC4,2025-09-08,103.1211
91282CKC4,2025-09-09,102.85155
91282CKC4,2025-09-10,102.95705
91282CKC4,2025-09-11,102.9844
91282CKC4,2025-09-12,102.76565
91282CKC4,2025-09-15,102.91015
91282CKC4,2025-09-16,103.0117
91282CKC4,2025-09-17,102.66015
91282CKC4,2025-09-18,102.6133
91282CKC4,2025-09-19,102.52345
91282CKC4,2025-09-22,102.41405
91282CKC4,2025-09-23,102.58205
91282CKC4,2025-09-24,102.33985
91282CKC4,2025-09-25,102.14455
91282CKC4,2025-09-26,102.125
91282CKC4,2025-09-29,102.27345
91282CKC4,2025-09-30,102.25
91282CKC4,2025-10-01,102.58595
91282CKC4,2025-10-02,102.6055
91282CKC4,2025-10-03,102.3828
91282CKC4,2025-10-06,102.27735
91282CKC4,2025-10-07,102.4375
91282CKC4,2025-10-08,102.39065
91282CKC4,2025-10-09,102.28515
91282CKC4,2025-10-10,102.8203
91282CKC4,2025-10-13,102.8203
91282CKC4,2025-10-14,102.90235
91282CKC4,2025-10-15,102.8633
91282CKC4,2025-10-16,103.1914
91282CKC4,2025-10-17,102.97265
91282CKC4,2025-10-20,103.0703
91282CKC4,2025-10-21,103.1133
91282CKC4,2025-10-22,103.168
91282CKC4,2025-10-23,102.89455
91282CKC4,2025-10-24,102.89845
91282CKC4,2025-10-27,102.9258
91282CKC4,2025-10-28,102.918
91282CKC4,2025-10-29,102.41405
91282CKC4,2025-10-30,102.3633
91282CKC4,2025-10-31,102.51955
91282CKC4,2025-11-03,102.3594
91282CKC4,2025-11-04,102.4922
91282CKC4,2025-11-05,102.15625
91282CKC4,2025-11-06,102.5703
91282CKC4,2025-11-07,102.5469
91282CKC4,2025-11-10,102.40235
91282CKC4,2025-11-11,102.40235
91282CKC4,2025-11-12,102.6055
91282CKC4,2025-11-13,102.4336
91282CKC4,2025-11-14,102.3164
91282CKC4,2025-11-17,102.3242
91282CKC4,2025-11-18,102.52735
91282CKC4,2025-11-19,102.39845
91282CKC4,2025-11-20,102.70315
91282CKC4,2025-11-21,102.8242
91282CKC4,2025-11-24,102.95705
91282CKC4,2025-11-25,103.1133
91282CKC4,2025-11-26,103.08595
91282CKC4,2025-11-27,103.08595
91282CKC4,2025-11-28,102.94925
91282CKC4,2025-12-01,102.6133
91282CJA0,2025-09-02,102.91015
91282CJA0,2025-09-03,102.9805
91282CJA0,2025-09-04,103.07815
91282CJA0,2025-09-05,103.26955
91282CJA0,2025-09-08,103.3555
91282CJA0,2025-09-09,103.1758
91282CJA0,2025-09-10,103.20705
91282CJA0,2025-09-11,103.1875
91282CJA0,2025-09-12,103.10545
91282CJA0,2025-09-15,103.1953
91282CJA0,2025-09-16,103.27735
91282CJA0,2025-09-17,103.08595
91282CJA0,2025-09-18,103.0547
91282CJA0,2025-09-19,103.02345
91282CJA0,2025-09-22,102.9297
91282CJA0,2025-09-23,103.0039
91282CJA0,2025-09-24,102.8789
91282CJA0,2025-09-25,102.72265
91282CJA0,2025-09-26,102.7305
91282CJA0,2025-09-29,102.8008
91282CJA0,2025-09-30,102.8086
91282CJA0,2025-10-01,103.02345
91282CJA0,2025-10-02,103.0039
91282CJA0,2025-10-03,102.89455
91282CJA0,2025-10-06,102.8555
91282CJA0,2025-10-07,102.9297
91282CJA0,2025-10-08,102.8867
91282CJA0,2025-10-09,102.84765
91282CJA0,2025-10-10,103.1172
91282CJA0,2025-10-13,103.1172
91282CJA0,2025-10-14,103.1758
91282CJA0,2025-10-15,103.1367
91282CJA0,2025-10-16,103.34765
91282CJA0,2025-10-17,103.22265
91282CJA0,2025-10-20,103.2461
91282CJA0,2025-10-21,103.2461
91282CJA0,2025-10-22,103.27735
91282CJA0,2025-10-23,103.1328
91282CJA0,2025-10-24,103.14065
91282CJA0,2025-10-27,103.1367
91282CJA0,2025-10-28,103.1172
91282CJA0,2025-10-29,102.82815
91282CJA0,2025-10-30,102.8008
91282CJA0,2025-10-31,102.875
91282CJA0,2025-11-03,102.77735
91282CJA0,2025-11-04,102.8594
91282CJA0,2025-11-05,102.6875
91282CJA0,2025-11-06,102.91015
91282CJA0,2025-11-07,102.89065
91282CJA0,2025-11-10,102.8086
91282CJA0,2025-11-11,102.8086
91282CJA0,2025-11-12,102.8867
91282CJA0,2025-11-13,102.8086
91282CJA0,2025-11-14,102.7539
91282CJA0,2025-11-17,102.7422
91282CJA0,2025-11-18,102.8555
91282CJA0,2025-11-19,102.8047
91282CJA0,2025-11-20,102.97265
91282CJA0,2025-11-21,103.03515
91282CJA0,2025-11-24,103.08205
91282CJA0,2025-11-25,103.16015
91282CJA0,2025-11-26,103.1172
91282CJA0,2025-11-27,103.1172
91282CJA0,2025-11-28,103.0586
91282CJA0,2025-12-01,102.91015
91282CBJ9,2025-09-02,93.42578
91282CBJ9,2025-09-03,93.48828
91282CBJ9,2025-09-04,93.5625
91282CBJ9,2025-09-05,93.74219
91282CBJ9,2025-09-08,93.808595
91282CBJ9,2025-09-09,93.66797
91282CBJ9,2025-09-10,93.70703
91282CBJ9,2025-09-11,93.714845
91282CBJ9,2025-09-12,93.691405
91282CBJ9,2025-09-15,93.75390999999999
91282CBJ9,2025-09-16,93.828125
91282CBJ9,2025-09-17,93.714845
91282CBJ9,2025-09-18,93.703125
91282CBJ9,2025-09-19,93.70703
91282CBJ9,2025-09-22,93.64453
91282CBJ9,2025-09-23,93.703125
91282CBJ9,2025-09-24,93.621095
91282CBJ9,2025-09-25,93.51953
91282CBJ9,2025-09-26,93.5625
91282CBJ9,2025-09-29,93.621095
91282CBJ9,2025-09-30,93.652345
91282CBJ9,2025-10-01,93.81640999999999
91282CBJ9,2025-10-02,93.8125
91282CBJ9,2025-10-03,93.75390999999999
91282CBJ9,2025-10-06,93.734375
91282CBJ9,2025-10-07,93.79297
91282CBJ9,2025-10-08,93.76953
91282CBJ9,2025-10-09,93.746095
91282CBJ9,2025-10-10,93.97265999999999
91282CBJ9,2025-10-13,93.97265999999999
91282CBJ9,2025-10-14,94.027345
91282CBJ9,2025-10-15,94.00390999999999
91282CBJ9,2025-10-16,94.164065
91282CBJ9,2025-10-17,94.10547
91282CBJ9,2025-10-20,94.125005
91282CBJ9,2025-10-21,94.13672
91282CBJ9,2025-10-22,94.16797
91282CBJ9,2025-10-23,94.070315
91282CBJ9,2025-10-24,94.10547
91282CBJ9,2025-10-27,94.109375
91282CBJ9,2025-10-28,94.101565
91282CBJ9,2025-10-29,93.898435
91282CBJ9,2025-10-30,93.88672
91282CBJ9,2025-10-31,93.984375
91282CBJ9,2025-11-03,93.921875
91282CBJ9,2025-11-04,93.984375
91282CBJ9,2025-11-05,93.875005
91282CBJ9,2025-11-06,94.039065
91282CBJ9,2025-11-07,94.046875
91282CBJ9,2025-11-10,94.007815
91282CBJ9,2025-11-11,94.007815
91282CBJ9,2025-11-12,94.062505
91282CBJ9,2025-11-13,94.015625
91282CBJ9,2025-11-14,94.007815
91282CBJ9,2025-11-17,94.01172
91282CBJ9,2025-11-18,94.093755
91282CBJ9,2025-11-19,94.062505
91282CBJ9,2025-11-20,94.19140999999999
91282CBJ9,2025-11-21,94.26172
91282CBJ9,2025-11-24,94.296875
91282CBJ9,2025-11-25,94.351565
91282CBJ9,2025-11-26,94.335935
91282CBJ9,2025-11-27,94.335935
91282CBJ9,2025-11-28,94.34375
91282CBJ9,2025-12-01,94.26172
91282CDK4,2025-09-02,96.93555
91282CDK4,2025-09-03,96.964845
91282CDK4,2025-09-04,96.998045
91282CDK4,2025-09-05,97.128905
91282CDK4,2025-09-08,97.164065
91282CDK4,2025-09-09,97.089845
91282CDK4,2025-09-10,97.126955
91282CDK4,2025-09-11,97.142575
91282CDK4,2025-09-12,97.15039
91282CDK4,2025-09-15,97.175785
91282CDK4,2025-09-16,97.220705
91282CDK4,2025-09-17,97.20508000000001
91282CDK4,2025-09-18,97.208985
91282CDK4,2025-09-19,97.216795
91282CDK4,2025-09-22,97.183595
91282CDK4,2025-09-23,97.20898500000001
91282CDK4,2025-09-24,97.19531
91282CDK4,2025-09-25,97.16797
91282CDK4,2025-09-26,97.19922
91282CDK4,2025-09-29,97.21289
91282CDK4,2025-09-30,97.218755
91282CDK4,2025-10-01,97.29883000000001
91282CDK4,2025-10-02,97.32226499999999
91282CDK4,2025-10-03,97.3125
91282CDK4,2025-10-06,97.3125
91282CDK4,2025-10-07,97.33008000000001
91282CDK4,2025-10-08,97.32226499999999
91282CDK4,2025-10-09,97.324215
91282CDK4,2025-10-10,97.416015
91282CDK4,2025-10-13,97.416015
91282CDK4,2025-10-14,97.44922
91282CDK4,2025-10-15,97.433595
91282CDK4,2025-10-16,97.503905
91282CDK4,2025-10-17,97.48828
91282CDK4,2025-10-20,97.496095
91282CDK4,2025-10-21,97.50586
91282CDK4,2025-10-22,97.50586
91282CDK4,2025-10-23,97.48047
91282CDK4,2025-10-24,97.513675
91282CDK4,2025-10-27,97.49805
91282CDK4,2025-10-28,97.507815
91282CDK4,2025-10-29,97.417965
91282CDK4,2025-10-30,97.414065
91282CDK4,2025-10-31,97.441405
91282CDK4,2025-11-03,97.44726499999999
91282CDK4,2025-11-04,97.47070500000001
91282CDK4,2025-11-05,97.45116999999999
91282CDK4,2025-11-06,97.51366999999999
91282CDK4,2025-11-07,97.535155
91282CDK4,2025-11-10,97.52344
91282CDK4,2025-11-11,97.52344
91282CDK4,2025-11-12,97.54491999999999
91282CDK4,2025-11-13,97.515625
91282CDK4,2025-11-14,97.531255
91282CDK4,2025-11-17,97.542965
91282CDK4,2025-11-18,97.56836
91282CDK4,2025-11-19,97.570315
91282CDK4,2025-11-20,97.60156
91282CDK4,2025-11-21,97.63866999999999
91282CDK4,2025-11-24,97.650395
91282CDK4,2025-11-25,97.66015999999999
91282CDK4,2025-11-26,97.66601499999999
91282CDK4,2025-11-27,97.66601499999999
91282CDK4,2025-11-28,97.67578
91282CDK4,2025-12-01,97.67578
912810QL5,2025-09-02,95
912810QL5,2025-09-03,95.632815
912810QL5,2025-09-04,96.164065
912810QL5,2025-09-05,97.257815
912810QL5,2025-09-08,97.851565
912810QL5,2025-09-09,97.445315
912810QL5,2025-09-10,97.8125
912810QL5,2025-09-11,98.17188
912810QL5,2025-09-12,97.765625
912810QL5,2025-09-15,98.11719
